date,gold_futures,silver_futures,platinum_futures,palladium_futures,gold_spot,silver_spot,platinum_spot,palladium_spot
2015-02-27,1213.1,16.558,1188.7,818.45,1211.57,16.55,1188.25,818.6
2015-03-02,1208.2,16.451,1187.4,830.3,1206.38,16.36,1193.5,830.7
2015-03-03,1204.4,16.296,1186.45,831.15,1203.86,16.26,1185.75,829.98
2015-03-04,1200.9,16.158,1183.7,830.4,1200.59,16.217,1184.0,827.57
2015-03-05,1196.2,16.158,1181.55,825.0,1197.91,16.18,1179.75,826.3
2015-03-06,1164.3,15.807,1160.6,818.05,1165.53,15.85,1159.88,818.57
2015-03-09,1166.5,15.776,1147.5,822.6,1166.98,15.73,1150.88,821.5
2015-03-10,1160.1,15.633,1130.55,803.75,1161.4,15.62,1131.13,803.25
2015-03-11,1150.6,15.365,1121.4,789.05,1155.37,15.495,1121.38,789.25
2015-03-12,1151.9,15.516,1117.55,786.6,1153.76,15.57,1118.13,790.15
2015-03-13,1152.4,15.494,1117.05,788.35,1157.34,15.61,1117.0,794.0
2015-03-16,1153.2,15.617,1108.15,779.75,1154.31,15.62,1108.5,779.3
2015-03-17,1148.2,15.578,1094.45,761.8,1149.49,15.55,1095.88,763.2
2015-03-18,1151.3,15.541,1125.05,764.3,1167.99,15.9,1118.0,782.35
2015-03-19,1169.0,16.114,1123.6,765.45,1171.35,16.144,1125.63,766.75
2015-03-20,1184.6,16.883,1137.65,779.1,1182.55,16.74,1139.0,777.0
2015-03-23,1187.7,16.891,1146.5,770.7,1190.08,17.01,1149.25,776.94
2015-03-24,1191.4,16.983,1138.85,763.7,1193.14,16.98,1142.0,764.0
2015-03-25,1197.0,17.0,1143.2,765.4,1195.4,16.98,1145.5,764.95
2015-03-26,1204.8,17.14,1153.0,773.0,1204.16,17.094,1152.38,771.35
2015-03-27,1199.8,17.069,1138.95,740.65,1198.78,16.95,1138.25,740.15
2015-03-30,1185.3,16.674,1119.9,729.0,1186.02,16.705,1121.25,729.75
2015-03-31,1183.2,16.598,1139.55,735.3,1183.38,16.655,1142.06,736.0
2015-04-01,1208.2,17.059,1161.2,748.85,1204.26,16.96,1164.56,749.1
2015-04-02,1200.9,16.701,1155.5,746.3,1202.86,16.78,1156.5,748.25
2015-04-06,1218.6,17.11,1174.9,768.8,1214.82,16.995,1177.19,770.05
2015-04-07,1210.6,16.84,1170.05,769.0,1208.66,16.85,1174.25,769.18
2015-04-08,1203.1,16.454,1164.3,755.7,1202.86,16.545,1166.0,755.85
2015-04-09,1193.6,16.176,1156.55,762.4,1194.76,16.18,1156.5,763.0
2015-04-10,1204.6,16.382,1173.6,776.05,1208.56,16.5,1173.63,778.5
2015-04-13,1199.3,16.291,1155.15,771.4,1199.1,16.277,1154.13,770.78
2015-04-14,1192.6,16.161,1153.25,762.5,1192.71,16.145,1151.88,764.3
2015-04-15,1201.3,16.279,1164.25,767.1,1202.32,16.34,1162.5,769.8
2015-04-16,1198.0,16.284,1161.95,779.75,1198.7,16.306,1159.75,780.05
2015-04-17,1203.1,16.229,1171.9,782.95,1204.81,16.27,1171.0,786.25
2015-04-20,1193.7,15.889,1150.2,772.4,1196.42,15.975,1149.0,774.03
2015-04-21,1203.1,16.008,1149.6,774.55,1202.71,16.025,1150.13,771.23
2015-04-22,1186.9,15.796,1132.55,755.9,1187.61,15.81,1130.0,757.3
2015-04-23,1194.3,15.829,1136.35,769.6,1194.1,15.89,1136.88,769.53
2015-04-24,1175.0,15.636,1123.85,770.25,1178.99,15.74,1123.5,771.0
2015-04-27,1203.2,16.394,1142.75,782.45,1202.14,16.41,1148.0,779.03
2015-04-28,1213.9,16.591,1155.8,781.15,1212.19,16.64,1157.25,776.15
2015-04-29,1210.0,16.702,1153.45,784.75,1204.93,16.57,1154.19,782.75
2015-04-30,1182.4,16.153,1142.35,776.5,1184.5,16.15,1145.75,777.75
2015-05-01,1174.5,16.135,1131.4,773.75,1177.85,16.16,1128.75,773.48
2015-05-04,1186.8,16.441,1148.3,782.65,1188.57,16.42,1147.5,781.82
2015-05-05,1193.2,16.579,1148.4,794.95,1193.51,16.57,1145.5,793.88
2015-05-06,1190.3,16.506,1143.85,792.65,1192.0,16.54,1144.25,792.2
2015-05-07,1182.2,16.297,1132.55,785.75,1184.92,16.337,1132.13,781.71
2015-05-08,1188.9,16.465,1141.75,802.35,1188.37,16.486,1141.95,800.21
2015-05-11,1183.0,16.314,1126.1,780.45,1184.25,16.34,1125.6,782.65
2015-05-12,1192.4,16.526,1133.05,786.4,1194.1,16.546,1132.95,786.2
2015-05-13,1218.2,17.221,1147.5,790.7,1215.33,17.12,1148.4,786.75
2015-05-14,1225.2,17.465,1159.4,780.8,1221.6,17.47,1158.7,782.5
2015-05-15,1225.3,17.563,1168.7,796.3,1225.13,17.54,1168.58,793.57
2015-05-18,1227.6,17.732,1174.3,793.0,1225.89,17.71,1176.75,786.4
2015-05-19,1206.7,17.071,1153.8,776.55,1208.48,17.105,1150.15,776.92
2015-05-20,1208.7,17.113,1156.1,778.3,1209.92,17.13,1156.2,777.39
2015-05-21,1204.1,17.132,1154.75,777.6,1206.92,17.158,1154.08,781.47
2015-05-22,1204.0,17.051,1146.95,784.0,1205.67,17.09,1146.35,783.34
2015-05-25,1186.9,16.746,1149.05,788.5,1207.46,17.15,1149.95,788.58
2015-05-27,1185.6,16.647,1119.75,785.6,1188.32,16.695,1118.71,785.99
2015-05-28,1188.8,16.669,1118.15,784.8,1188.61,16.7,1117.79,786.39
2015-05-29,1189.8,16.701,1112.4,776.75,1190.22,16.73,1113.06,777.2
2015-06-01,1188.7,16.68,1104.35,772.65,1189.6,16.763,1103.2,773.37
2015-06-02,1194.4,16.799,1113.35,768.2,1193.44,16.777,1112.33,769.0
2015-06-03,1184.9,16.48,1105.05,757.8,1185.82,16.525,1102.95,756.6
2015-06-04,1175.2,16.103,1101.0,755.1,1177.01,16.13,1100.1,756.0
2015-06-05,1168.1,15.984,1096.1,750.4,1171.2,16.1,1095.78,752.8
2015-06-08,1173.6,15.959,1102.75,743.1,1174.09,15.98,1102.35,744.9
2015-06-09,1177.6,15.957,1109.1,739.4,1176.76,15.97,1107.13,740.4
2015-06-10,1186.6,15.959,1114.55,743.0,1185.95,16.052,1115.0,745.64
2015-06-11,1180.4,15.96,1107.65,742.6,1182.43,16.064,1107.65,745.6
2015-06-12,1179.2,15.825,1095.0,738.15,1181.35,15.97,1095.03,737.62
2015-06-15,1185.8,16.083,1088.45,734.1,1186.57,16.091,1087.53,735.38
2015-06-16,1180.9,15.965,1080.45,732.75,1181.94,16.03,1081.68,733.7
2015-06-17,1176.8,15.947,1082.05,720.3,1185.34,16.14,1082.2,724.35
2015-06-18,1202.0,16.153,1084.45,718.6,1202.0,16.17,1083.0,721.3
2015-06-19,1201.9,16.109,1084.7,707.35,1201.19,16.13,1085.1,708.13
2015-06-22,1184.1,16.142,1063.3,695.4,1186.1,16.19,1061.83,696.75
2015-06-23,1176.6,15.737,1069.0,695.55,1178.35,15.86,1067.5,697.4
2015-06-24,1172.9,15.853,1075.35,695.45,1175.34,15.9,1076.03,695.6
2015-06-25,1171.8,15.808,1084.0,679.15,1173.29,15.866,1084.75,679.15
2015-06-26,1173.2,15.768,1084.1,678.0,1174.78,15.81,1082.23,679.35
2015-06-29,1179.0,15.695,1082.55,666.45,1180.23,15.768,1081.85,667.3
2015-06-30,1171.8,15.581,1079.35,672.65,1172.36,15.7295,1079.28,674.63
2015-07-01,1169.3,15.577,1083.55,701.2,1169.19,15.585,1082.73,697.9
2015-07-02,1163.5,15.562,1084.55,694.15,1166.65,15.7,1084.5,694.55
2015-07-03,1173.2,15.753,1084.05,685.5,1168.83,15.706,1083.2,685.55
2015-07-07,1152.6,14.969,1032.45,652.4,1155.25,15.08,1038.75,650.75
2015-07-08,1163.5,15.163,1025.6,652.5,1158.87,15.14,1032.4,654.75
2015-07-09,1159.2,15.361,1022.65,637.0,1159.88,15.42,1025.65,637.85
2015-07-10,1157.9,15.481,1033.15,650.35,1162.78,15.58,1031.07,651.6
2015-07-13,1155.4,15.457,1034.15,658.95,1157.83,15.52,1033.8,660.38
2015-07-14,1153.5,15.315,1028.2,657.1,1156.09,15.382,1025.16,653.4
2015-07-15,1147.4,15.048,1021.2,642.9,1149.12,15.11,1021.95,642.55
2015-07-16,1143.9,14.984,1009.75,630.95,1145.8,15.017,1010.38,631.5
2015-07-17,1131.9,14.834,994.05,619.0,1134.11,14.9,999.4,616.75
2015-07-20,1106.8,14.758,973.4,611.05,1097.51,14.69,978.68,606.4
2015-07-21,1103.5,14.785,974.85,629.45,1101.78,14.848,978.65,626.75
2015-07-22,1091.5,14.73,984.75,626.75,1094.78,14.82,980.21,628.45
2015-07-23,1094.1,14.701,981.8,617.85,1091.01,14.68,977.65,617.4
2015-07-24,1085.5,14.488,988.15,622.6,1098.97,14.68,986.43,624.55
2015-07-27,1096.4,14.605,982.95,613.1,1094.23,14.56,982.39,613.75
2015-07-28,1096.2,14.642,984.4,621.6,1095.85,14.686,984.45,621.75
2015-07-29,1092.6,14.743,988.45,615.6,1096.68,14.82,986.3,620.48
2015-07-30,1088.7,14.696,991.8,620.55,1088.64,14.758,989.2,620.45
2015-07-31,1095.1,14.745,984.15,610.85,1095.23,14.74,983.16,612.2
2015-08-03,1089.4,14.515,956.35,602.7,1086.78,14.526,962.1,599.5
2015-08-04,1090.7,14.557,951.1,598.6,1088.13,14.6,954.0,599.85
2015-08-05,1085.6,14.553,950.05,593.0,1085.67,14.603,949.9,594.7
2015-08-06,1090.1,14.677,952.8,599.8,1089.98,14.657,951.2,600.0
2015-08-07,1094.1,14.821,963.1,596.9,1092.48,14.78,961.16,600.0
2015-08-10,1104.1,15.292,986.6,605.7,1104.85,15.24,985.9,610.85
2015-08-11,1107.7,15.284,987.8,599.6,1109.23,15.365,987.0,602.0
2015-08-12,1123.6,15.476,1000.65,623.45,1125.29,15.54,1001.23,626.9
2015-08-13,1115.6,15.399,991.15,616.05,1115.49,15.43,992.0,617.0
2015-08-14,1112.7,15.213,992.75,617.75,1115.41,15.24,991.48,618.7
2015-08-17,1118.4,15.298,998.8,614.0,1117.51,15.33,998.8,615.23
2015-08-18,1116.9,14.79,994.95,597.05,1117.87,14.89,995.35,597.57
2015-08-19,1127.9,15.179,1012.5,609.45,1133.85,15.32,1015.05,613.4
2015-08-20,1153.2,15.517,1032.9,622.95,1153.27,15.57,1032.4,623.65
2015-08-21,1159.6,15.301,1019.8,604.4,1159.56,15.29,1023.45,604.25
2015-08-24,1153.6,14.762,973.35,575.05,1155.39,14.81,991.1,573.45
2015-08-25,1138.3,14.61,982.4,539.15,1140.72,14.71,976.6,537.5
2015-08-26,1124.6,14.041,984.9,529.35,1124.88,14.135,982.5,532.28
2015-08-27,1122.6,14.417,1009.1,567.9,1125.34,14.51,1000.3,565.15
2015-08-28,1134.0,14.549,1018.6,589.55,1134.33,14.591,1019.4,588.73
2015-08-31,1132.5,14.586,1007.35,602.25,1134.6,14.63,1009.32,600.63
2015-09-01,1139.8,14.62,1007.0,579.2,1140.14,14.61,1002.45,571.3
2015-09-02,1133.6,14.667,1014.5,583.35,1134.03,14.678,1015.0,584.65
2015-09-03,1124.5,14.707,1009.9,581.55,1125.89,14.72,1006.57,574.68
2015-09-04,1121.4,14.549,991.1,577.15,1122.28,14.59,993.35,583.9
2015-09-07,1121.0,14.755,990.15,582.17,1119.63,14.495,988.6,581.1
2015-09-09,1102.0,14.576,983.7,577.95,1107.14,14.61,981.53,578.75
2015-09-10,1109.3,14.645,982.8,592.5,1110.96,14.71,980.75,590.93
2015-09-11,1103.3,14.505,970.95,591.0,1107.98,14.63,970.68,593.85
2015-09-14,1107.7,14.363,957.35,587.8,1108.23,14.43,954.8,588.3
2015-09-15,1102.6,14.326,962.45,600.45,1105.19,14.42,962.8,603.05
2015-09-16,1119.0,14.885,973.25,611.95,1118.96,14.93,972.9,611.5
2015-09-17,1117.0,14.984,978.2,599.2,1131.11,15.14,983.35,611.35
2015-09-18,1137.8,15.163,982.45,610.85,1139.55,15.17,980.74,607.0
2015-09-21,1132.8,15.221,971.75,616.1,1133.84,15.2,970.5,614.7
2015-09-22,1124.8,14.756,936.3,610.95,1125.42,14.77,935.8,609.75
2015-09-23,1131.5,14.789,945.95,645.7,1130.55,14.79,931.85,647.23
2015-09-24,1153.8,15.13,948.95,656.45,1153.56,15.15,955.0,656.2
2015-09-25,1145.6,15.111,948.25,667.6,1146.81,15.09,946.85,663.48
2015-09-28,1131.7,14.538,917.2,651.85,1132.56,14.6,918.65,648.57
2015-09-29,1126.8,14.573,915.65,657.7,1127.87,14.64,916.65,657.48
2015-09-30,1115.2,14.518,907.75,650.95,1115.34,14.54,907.2,652.9
2015-10-01,1113.7,14.511,907.2,679.4,1114.07,14.49,904.85,675.63
2015-10-02,1136.6,15.263,910.75,697.6,1137.99,15.25,910.05,699.0
2015-10-05,1137.6,15.708,917.1,689.2,1135.9,15.66,914.8,693.1
2015-10-06,1146.4,15.984,937.45,707.7,1147.23,15.898,935.95,705.95
2015-10-07,1148.7,16.094,947.25,699.5,1145.55,16.06,945.88,695.7
2015-10-08,1144.3,15.766,952.2,703.15,1139.53,15.7,949.05,701.85
2015-10-09,1155.9,15.818,983.4,708.15,1157.58,15.83,979.95,709.45
2015-10-12,1164.5,15.864,989.55,694.65,1164.59,15.83,995.68,693.35
2015-10-13,1165.4,15.907,989.1,685.35,1169.19,15.92,989.5,683.03
2015-10-14,1179.8,16.117,1000.3,700.85,1183.79,16.15,998.1,699.7
2015-10-15,1187.5,16.164,1006.3,705.0,1183.65,16.11,1004.5,703.55
2015-10-16,1183.1,16.114,1015.55,699.4,1176.38,16.03,1017.8,697.45
2015-10-19,1172.8,15.841,1013.95,688.1,1171.07,15.85,1012.75,685.75
2015-10-20,1177.5,15.917,1020.7,694.85,1176.09,15.913,1019.65,693.88
2015-10-21,1167.1,15.71,1004.4,677.15,1168.32,15.71,1004.5,676.05
2015-10-22,1166.1,15.837,1011.25,685.6,1165.97,15.85,1010.7,686.4
2015-10-23,1162.8,15.827,1002.6,693.85,1165.02,15.86,1000.65,694.5
2015-10-26,1166.2,15.905,997.55,683.9,1163.51,15.86,996.4,682.93
2015-10-27,1165.8,15.863,986.65,678.75,1166.9,15.87,987.7,676.55
2015-10-28,1176.1,16.293,1000.65,686.1,1157.61,15.97,1000.25,676.9
2015-10-29,1147.3,15.55,992.65,670.8,1147.8,15.644,992.55,671.45
2015-10-30,1141.4,15.567,987.35,677.25,1142.22,15.56,984.85,676.05
2015-11-02,1135.9,15.408,977.15,650.35,1134.72,15.42,976.75,648.7
2015-11-03,1114.1,15.239,965.85,644.0,1117.93,15.28,962.3,645.15
2015-11-04,1106.2,15.058,958.1,623.4,1107.95,15.11,954.15,630.35
2015-11-05,1104.2,14.983,952.9,606.3,1104.63,14.99,950.5,606.53
2015-11-06,1087.7,14.691,942.35,612.95,1088.36,14.76,940.1,617.4
2015-11-09,1088.1,14.413,917.55,596.95,1092.28,14.56,912.93,598.93
2015-11-10,1088.5,14.356,903.15,597.8,1090.32,14.43,900.3,598.6
2015-11-11,1084.9,14.263,884.05,577.0,1086.46,14.325,881.95,575.73
2015-11-12,1081.0,14.225,881.95,558.7,1085.8,14.31,879.04,561.51
2015-11-13,1080.9,14.204,861.7,539.25,1082.07,14.236,861.7,540.34
2015-11-16,1083.6,14.222,867.85,551.55,1083.94,14.25,867.45,551.12
2015-11-17,1068.6,14.171,854.75,546.5,1071.24,14.22,852.0,539.72
2015-11-18,1068.7,14.081,852.5,532.05,1070.7,14.188,845.5,533.22
2015-11-19,1077.9,14.222,858.25,541.0,1082.07,14.28,852.74,536.75
2015-11-20,1076.3,14.096,855.4,558.9,1077.73,14.16,851.5,557.25
2015-11-23,1066.8,14.032,849.4,541.35,1068.63,14.14,841.24,535.75
2015-11-24,1073.8,14.159,842.75,541.5,1075.6,14.201,840.0,536.47
2015-11-25,1070.0,14.158,846.2,551.3,1072.13,14.2,839.74,551.72
2015-11-26,1056.2,14.048,854.75,556.1,1072.22,14.28,847.5,554.0
2015-11-30,1065.3,14.086,832.2,541.95,1064.66,14.0815,829.5,541.22
2015-12-01,1063.5,14.083,841.6,538.65,1069.24,14.1975,833.5,540.6
2015-12-02,1053.8,14.009,834.2,525.7,1054.13,14.02,831.01,527.27
2015-12-03,1061.2,14.077,849.95,535.85,1061.79,14.11,844.0,537.51
2015-12-04,1084.1,14.528,880.2,566.2,1087.07,14.55,878.85,568.1
2015-12-07,1075.2,14.332,858.65,555.75,1071.34,14.28,849.5,551.53
2015-12-08,1075.3,14.116,851.35,548.1,1075.03,14.18,843.0,546.2
2015-12-09,1076.5,14.189,856.65,552.55,1073.22,14.17,857.55,552.45
2015-12-10,1072.0,14.11,854.3,542.7,1072.08,14.13,854.75,541.4
2015-12-11,1075.7,13.884,841.25,545.05,1077.26,13.9495,841.45,542.7
2015-12-14,1063.4,13.695,847.9,549.15,1060.19,13.68,847.6,547.35
2015-12-15,1061.6,13.77,855.8,567.4,1061.73,13.77,855.2,565.2
2015-12-16,1076.8,14.248,872.25,572.35,1072.26,14.17,873.9,571.8
2015-12-17,1049.6,13.703,848.2,557.85,1051.58,13.73,844.1,555.6
2015-12-18,1065.0,14.096,859.65,559.35,1066.65,14.1,857.85,557.6
2015-12-21,1080.6,14.315,873.25,553.75,1080.28,14.25,872.4,553.43
2015-12-22,1074.1,14.314,873.5,555.0,1072.47,14.2575,871.6,556.2
2015-12-23,1068.3,14.287,872.15,553.45,1071.13,14.32,869.3,552.85
2015-12-24,1075.9,14.379,884.45,559.3,1076.88,14.3805,881.45,559.06
2015-12-28,1068.3,13.884,882.1,552.0,1069.83,13.94,880.25,551.45
2015-12-29,1068.0,13.928,890.8,556.45,1069.11,13.9625,888.2,557.8
2015-12-30,1059.8,13.842,872.05,549.25,1061.53,13.89,871.45,542.75
2015-12-31,1060.2,13.803,892.5,562.25,1061.46,13.8425,891.55,562.0
2016-01-04,1075.2,13.841,881.65,544.55,1074.42,13.87,883.55,540.45
2016-01-05,1078.4,13.971,890.3,536.2,1077.94,13.99,888.3,535.3
2016-01-06,1091.9,13.976,879.55,505.6,1093.77,14.01,876.25,508.7
2016-01-07,1107.8,14.344,875.55,493.5,1109.92,14.31,877.75,495.25
2016-01-08,1097.9,13.918,880.0,494.2,1103.96,13.96,879.93,493.69
2016-01-11,1096.2,13.866,849.0,474.95,1094.56,13.86,844.25,479.53
2016-01-12,1085.2,13.751,833.2,470.45,1086.41,13.78,836.8,471.45
2016-01-13,1087.1,14.156,848.5,486.35,1093.66,14.165,848.5,485.6
2016-01-14,1073.6,13.748,836.05,491.4,1079.23,13.84,834.6,492.9
2016-01-15,1090.7,13.896,830.95,487.2,1088.11,13.89,828.5,489.57
2016-01-18,1089.1,14.121,820.85,492.4,1089.1,13.945,820.78,495.75
2016-01-20,1106.2,14.16,823.8,489.25,1101.32,14.14,821.1,495.7
2016-01-21,1098.2,14.094,820.0,499.25,1101.41,14.1,818.45,499.251
2016-01-22,1096.3,14.057,831.75,500.25,1097.66,14.04,830.72,498.1
2016-01-25,1105.3,14.254,859.3,491.85,1107.95,14.23,858.7,489.8
2016-01-26,1120.2,14.564,875.6,493.25,1120.08,14.5,874.55,494.73
2016-01-27,1115.8,14.459,882.1,502.7,1125.06,14.4805,881.95,499.5
2016-01-28,1116.1,14.232,869.0,492.5,1115.13,14.24,865.3,491.4
2016-01-29,1116.4,14.243,871.85,499.0,1117.69,14.27,870.03,498.2
2016-02-01,1128.0,14.343,872.5,502.85,1127.9,14.35,870.5,503.7
2016-02-02,1127.2,14.289,856.5,491.75,1129.07,14.3075,854.06,492.5
2016-02-03,1141.3,14.734,881.25,516.05,1142.65,14.68,879.65,510.15
2016-02-04,1157.5,14.85,908.85,516.1,1156.09,14.86,908.5,513.15
2016-02-05,1157.7,14.778,913.7,499.35,1173.45,15.01,910.61,501.9
2016-02-08,1197.9,15.426,929.35,518.8,1189.42,15.32,924.65,515.55
2016-02-09,1198.6,15.449,934.65,517.6,1189.08,15.2455,931.0,516.25
2016-02-10,1194.6,15.282,937.35,525.5,1195.8,15.27,935.1,522.6
2016-02-11,1247.8,15.794,956.65,525.2,1247.25,15.75,960.7,525.05
2016-02-12,1239.4,15.79,958.15,527.75,1238.61,15.73,955.75,522.58
2016-02-15,1208.2,15.334,937.8,513.67,1209.52,15.3335,936.26,513.5
2016-02-17,1211.4,15.377,944.3,516.5,1209.41,15.28,942.2,514.3
2016-02-18,1226.3,15.432,948.2,505.45,1230.9,15.4035,944.9,503.5
2016-02-19,1230.8,15.373,940.45,499.75,1229.46,15.37,941.41,499.67
2016-02-22,1210.1,15.184,930.2,500.5,1208.38,15.18,928.0,496.85
2016-02-23,1222.6,15.24,945.2,500.35,1226.09,15.29,944.25,501.85
2016-02-24,1239.1,15.297,937.75,488.7,1228.87,15.23,938.51,488.45
2016-02-25,1238.8,15.17,927.4,483.55,1233.17,15.1575,926.6,486.05
2016-02-26,1220.4,14.714,915.15,482.45,1224.01,14.73,915.15,485.1
2016-02-29,1234.4,14.918,934.05,495.65,1238.86,14.9,934.05,494.3
2016-03-01,1230.8,14.756,937.5,517.35,1232.66,14.82,938.03,517.58
2016-03-02,1241.8,15.022,937.4,515.3,1239.83,14.95,935.3,518.18
2016-03-03,1258.2,15.146,947.35,542.2,1264.87,15.22,949.05,539.6
2016-03-04,1270.7,15.694,981.05,563.0,1261.55,15.49,978.49,556.48
2016-03-07,1264.0,15.633,998.8,577.6,1267.54,15.645,999.35,577.9
2016-03-08,1262.9,15.39,984.15,566.85,1261.67,15.35,983.93,559.35
2016-03-09,1257.4,15.366,980.55,566.15,1253.93,15.32,978.9,566.2
2016-03-10,1272.8,15.549,982.15,573.95,1272.29,15.6025,979.6,571.9
2016-03-11,1259.4,15.605,964.85,579.95,1250.22,15.48,963.81,577.68
2016-03-14,1245.1,15.521,961.6,572.8,1233.94,15.35,957.45,570.0
2016-03-15,1231.0,15.261,959.55,570.7,1233.46,15.281,958.9,567.85
2016-03-16,1229.8,15.219,978.9,577.5,1260.7,15.6,978.25,581.2
2016-03-17,1265.0,16.033,987.6,597.8,1257.17,15.93,984.9,595.95
2016-03-18,1254.3,15.811,973.65,590.05,1255.67,15.81,971.4,589.5
2016-03-21,1244.2,15.847,980.3,602.95,1243.69,15.84,981.8,599.6
2016-03-22,1248.6,15.885,996.45,605.6,1248.76,15.885,994.5,605.0
2016-03-23,1224.0,15.272,961.9,583.1,1222.44,15.28,958.78,583.0
2016-03-24,1221.6,15.199,948.45,572.65,1217.18,15.21,947.88,573.45
2016-03-28,1220.1,15.19,948.85,567.0,1221.97,15.25,945.75,568.75
2016-03-29,1235.8,15.233,969.9,573.2,1242.05,15.34,968.55,577.38
2016-03-30,1228.6,15.211,967.15,566.35,1225.37,15.22,963.05,564.43
2016-03-31,1235.6,15.464,976.3,564.0,1232.95,15.44,975.7,563.8
2016-04-01,1223.5,15.046,959.1,560.9,1223.75,15.07,958.06,564.81
2016-04-04,1219.3,14.944,940.2,552.4,1215.59,14.9255,940.88,551.05
2016-04-05,1229.6,15.116,953.8,543.65,1231.32,15.14,951.28,546.0
2016-04-06,1223.8,15.054,948.4,537.95,1222.73,15.07,945.15,541.73
2016-04-07,1237.5,15.158,958.1,538.1,1240.42,15.2275,957.6,536.41
2016-04-08,1243.8,15.384,968.75,538.65,1239.8,15.365,967.45,539.5
2016-04-11,1258.0,15.976,989.45,545.5,1258.1,15.92,990.05,547.38
2016-04-12,1260.9,16.222,1000.7,544.15,1255.49,16.1925,1000.65,546.75
2016-04-13,1248.3,16.325,998.7,542.5,1242.88,16.22,999.1,544.57
2016-04-14,1226.5,16.173,991.0,560.9,1227.85,16.16,989.4,561.55
2016-04-15,1234.6,16.313,986.25,568.25,1234.26,16.24,984.28,567.88
2016-04-18,1235.0,16.253,977.2,568.0,1232.25,16.21,978.9,565.65
2016-04-19,1254.3,16.972,1012.95,582.15,1250.29,16.94,1013.1,583.75
2016-04-20,1254.4,17.135,1019.9,597.05,1244.09,16.96,1017.9,595.09
2016-04-21,1250.3,17.09,1025.25,610.05,1248.33,17.0,1025.4,605.82
2016-04-22,1230.0,16.9,1011.7,606.2,1233.84,16.96,1010.2,605.18
2016-04-25,1240.2,17.009,1016.95,605.6,1238.32,17.0,1015.65,603.97
2016-04-26,1243.4,17.11,1017.7,604.5,1243.64,17.16,1013.65,604.0
2016-04-27,1250.4,17.289,1026.35,609.65,1245.78,17.24,1026.3,610.55
2016-04-28,1266.4,17.588,1054.6,624.35,1266.25,17.56,1050.35,623.48
2016-04-29,1290.5,17.819,1080.0,627.65,1293.03,17.82,1075.44,627.5
2016-05-02,1295.8,17.682,1080.05,624.75,1291.85,17.55,1079.7,619.92
2016-05-03,1291.8,17.499,1067.8,608.85,1286.62,17.42,1064.35,606.17
2016-05-04,1274.4,17.301,1063.05,596.45,1279.7,17.3825,1056.45,599.5
2016-05-05,1272.3,17.327,1065.7,600.7,1278.12,17.35,1061.7,599.25
2016-05-06,1294.0,17.527,1082.0,607.2,1288.89,17.47,1079.14,606.42
2016-05-09,1266.6,17.089,1045.9,584.1,1264.09,17.03,1045.95,583.92
2016-05-10,1264.8,17.092,1053.85,592.2,1265.96,17.11,1053.95,594.9
2016-05-11,1275.5,17.319,1068.95,608.05,1277.28,17.42,1066.2,608.5
2016-05-12,1271.2,17.103,1050.65,596.65,1263.55,16.97,1047.35,595.07
2016-05-13,1272.7,17.132,1054.25,592.4,1273.9,17.1,1050.97,591.52
2016-05-16,1274.2,17.154,1054.6,591.0,1274.28,17.14,1050.5,590.58
2016-05-17,1276.9,17.25,1056.6,584.6,1279.1,17.25,1054.15,585.67
2016-05-18,1274.4,17.132,1032.3,579.6,1258.75,16.91,1026.8,573.95
2016-05-19,1254.8,16.493,1018.0,558.45,1255.41,16.5,1015.99,559.05
2016-05-20,1252.9,16.532,1024.0,562.85,1252.7,16.52,1022.6,558.27
2016-05-23,1251.5,16.423,1015.1,550.25,1249.01,16.39,1011.59,551.45
2016-05-24,1229.2,16.254,1000.45,537.95,1227.09,16.23,1000.84,533.48
2016-05-25,1223.8,16.261,995.5,530.4,1224.16,16.295,992.25,533.47
2016-05-26,1220.4,16.343,997.35,543.4,1220.47,16.33,993.55,543.34
2016-05-27,1216.7,16.269,978.3,539.6,1210.39,16.19,975.95,534.15
2016-05-30,1217.5,15.994,974.25,543.92,1205.73,15.995,970.2,542.08
2016-06-01,1214.7,15.927,974.7,549.45,1213.39,15.96,971.05,546.08
2016-06-02,1212.6,16.025,957.2,535.6,1211.38,16.02,957.99,534.26
2016-06-03,1242.9,16.365,988.05,549.25,1244.37,16.41,981.49,553.3
2016-06-06,1247.4,16.447,996.85,557.05,1244.87,16.47,995.45,557.95
2016-06-07,1247.0,16.394,1001.1,552.95,1243.83,16.38,999.7,554.7
2016-06-08,1262.3,16.985,1015.95,562.0,1262.7,17.04,1010.59,561.3
2016-06-09,1272.7,17.268,1001.1,561.45,1269.36,17.305,1002.85,560.17
2016-06-10,1275.9,17.33,993.6,548.4,1274.55,17.3325,992.21,544.17
2016-06-13,1286.9,17.443,992.7,546.65,1284.57,17.45,990.59,543.15
2016-06-14,1288.1,17.424,975.45,536.55,1285.93,17.39,974.99,534.34
2016-06-15,1288.3,17.503,977.6,534.65,1292.59,17.52,975.65,533.92
2016-06-16,1298.4,17.607,979.2,537.25,1278.52,17.175,971.09,534.78
2016-06-17,1294.8,17.411,970.95,532.65,1298.62,17.46,967.84,531.19
2016-06-20,1292.1,17.514,987.1,550.55,1290.48,17.5,985.9,549.13
2016-06-21,1272.5,17.319,978.65,554.05,1268.57,17.29,978.65,551.77
